Country Name;Country Code;Indicator Name;Indicator Code;Attribute;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;Common Reference Period;
Malaysia;548;Food and non-alcoholic beverages, Percentage change, Previous period;PCPIF_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.683333333333332;0.70352590630692;1.33968932358018;2.19789132197888;3.63323172297251;3.36666666666668;3.02321831667205;8.85045778229909;4.14090582314882;2.41010128901886;4.80873406117175;2.68765903307888;3.56202570853338;3.34230596680125;3.6321539685985;3.86790476855408;4.17422867513613;1.3550135501355;;
Malaysia;548;Restaurants and hotels;PCPIRE_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.0685029436501;89.2575063078217;95.1305298570227;97.9113961312027;100;105.866666666667;109.008333333333;111.666666666667;116.85;121.741666666667;125.108333333333;128.241666666667;130.183333333333;2010A;
Malaysia;548;Restaurants and hotels;PCPIRE_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000A;2000A;2000A;2000A;2000A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;;
Bolivia;218;Transport, Percentage change, Previous period;PCPIT_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.07697852963438;5.01328795225661;-0.268611323854222;0.64662608095625;0.657952937013433;9.12476517956213;3.42887056667974;4.40825781835526;3.64321139575642;2.44387277829748;3.51645843028106;1.44192437530747;1.7307981738825;;
Malaysia;548;Health;PCPIM_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.2140264606018;84.605084396831;86.6193280451157;88.1334363657651;89.3255397494439;91.0180555555555;92.9826923076923;94.3860042735043;96.479594017094;98.6338675213675;100.016666666667;102.733333333333;104.816666666667;106.816666666667;109.883333333333;114.75;117.9;120.916666666667;121.883333333333;2010A;
Malaysia;548;Health;PCPIM_IX;Reference Period;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;;
Malaysia;548;Food and non-alcoholic beverages, Percentage change, Previous year;PCPIF_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.683333333333332;0.70352590630692;1.33968932358018;2.19789132197888;3.63323172297251;3.36666666666668;3.02321831667205;8.85045778229909;4.14090582314882;2.41010128901886;4.80873406117175;2.68765903307888;3.56202570853338;3.34230596680125;3.6321539685985;3.86790476855408;4.17422867513613;1.3550135501355;;
Malaysia;548;Food and non-alcoholic beverages;PCPIF_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.3243243243243;74.8322072072072;75.3586711711712;76.3682432432433;78.0467342342342;80.8823529411765;83.6053921568627;86.1329656862745;93.7561274509804;97.6384803921569;99.9916666666667;104.8;107.616666666667;111.45;115.175;119.358333333333;123.975;129.15;130.9;2010A;
Malaysia;548;Food and non-alcoholic beverages;PCPIF_IX;Reference Period;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;;
Malaysia;548;Miscellaneous goods and services;PCPIO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.8400924878568;83.4199731352718;84.3450208347195;85.4426520601836;86.9820971122496;88.3923451327434;90.3888716814159;91.2066371681416;94.2714159292036;97.7634955752212;100.016666666667;102.416666666667;104.4;104.716666666667;105.35;109.725;112.875;114.191666666667;112.575;2010A;
Malaysia;548;Miscellaneous goods and services;PCPIO_IX;Reference Period;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;;
Malaysia;548;Consumer Price Index, All items;PCPI_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80.5326917851371;81.6736666666667;83.1502223957049;84.0562906839784;85.2509585011094;87.7872349823322;90.9556831566549;92.7996760895171;97.8487043580683;98.4194640753828;100.016666666667;103.191666666667;104.908333333333;107.116666666667;110.483333333333;112.808333333333;115.166666666667;119.625;120.683333333333;2010A;
Malaysia;548;Consumer Price Index, All items;PCPI_IX;Reference Period;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;;
Malaysia;548;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.0927456382002;91.2142026323844;90.796694214876;90.326048362412;90.6600550964187;91.8273645546373;92.8527701254974;93.8475665748393;96.6483011937557;99.5791245791246;100.008333333333;101.758333333333;103.783333333333;105.425;106.533333333333;109.383333333333;111.958333333333;114.4;114.833333333333;2010A;
Malaysia;548;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Reference Period;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;;
